example_id,label
532,0
533,1
534,1
535,1
536,1
537,0
538,1
539,1
540,0
541,1
542,0
543,0
544,0
545,0
546,1
547,1
548,1
549,0
550,0
551,1
552,1
553,1
554,1
555,1
556,0
557,1
558,1
559,0
560,1
561,1
562,0
563,0
564,0
565,0
566,1
567,1
568,0
569,1
570,0
571,0
572,1
573,0
574,0
575,1
576,0
577,0
578,0
579,0
580,0
581,1
582,0
583,0
584,0
585,1
586,0
587,0
588,1
589,1
590,0
591,0
592,1
593,1
594,1
595,0
596,1
597,1
598,0
599,1
600,1
601,0
602,0
603,0
604,0
605,1
606,0
607,0
608,1
609,1
610,0
611,0
612,1
613,1
614,1
615,0
616,1
617,1
618,0
619,1
620,1
621,1
622,1
623,0
624,0
625,0
626,1
627,0
628,0
629,1
630,1
631,1
632,0
633,1
634,1
635,0
636,1
637,0
638,0
639,1
640,0
641,1
642,1
643,0
644,0
645,0
646,1
647,0
648,0
649,1
650,0
651,0
652,0
653,0
654,0
655,1
656,1
657,1
658,0
659,0
660,0
661,0
662,0
663,1
664,0
665,0
666,0
667,0
668,1
669,0
670,0
671,0
672,1
673,1
674,1
675,0
676,1
677,1
678,1
679,1
680,0
681,0
682,1
683,0
684,1
685,0
686,1
687,0
688,0
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,0
697,0
698,1
699,1
700,0
701,0
702,1
703,1
704,0
705,0
706,1
707,0
708,1
709,1
710,1
711,0
712,0
713,0
714,0
715,0
716,1
717,1
718,0
719,0
720,0
721,1
722,1
723,0
724,0
725,1
726,1
727,0
728,0
729,1
730,0
731,1
732,1
733,1
734,1
735,0
736,0
737,1
738,1
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,0
750,0
751,1
752,0
753,0
754,0
755,1
756,1
757,0
758,0
759,0
760,1
761,0
762,0
763,1
764,1
765,0
766,0
767,0
768,0
769,1
770,0
771,0
772,1
773,0
774,1
775,0
776,1
777,0
778,1
779,0
780,0
781,0
782,1
783,1
784,0
785,1
786,1
787,1
788,1
789,0
790,1
791,0
792,1
793,1
794,0
795,0
796,1
797,1
798,1
799,0
800,1
801,0
802,0
803,1
804,0
805,1
806,0
807,1
808,0
809,0
810,0
811,0
812,0
813,1
814,1
815,1
816,1
817,1
818,0
819,0
820,1
821,0
822,1
823,0
824,0
825,1
826,0
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,0
836,1
837,1
838,0
839,1
840,0
841,1
842,0
843,0
844,0
845,1
846,1
847,0
848,1
849,1
850,0
851,0
852,0
853,0
854,0
855,0
856,1
857,1
858,0
859,1
860,0
861,0
862,0
863,1
864,1
865,0
866,0
867,1
868,1
869,0
870,0
871,0
872,0
873,0
874,1
875,0
876,0
877,1
878,1
879,0
880,0
881,0
882,1
883,1
884,1
885,0
886,1
887,1
888,0
889,0
890,1
891,0
892,1
893,0
894,1
895,1
896,0
897,1
898,0
899,1
900,0
901,0
902,0
903,0
904,1
905,0
906,1
907,0
908,1
909,0
910,1
911,0
912,0
913,0
914,0
915,0
916,0
917,1
918,1
919,0
920,1
921,1
922,1
923,1
924,0
925,0
926,1
927,0
928,0
929,0
930,1
931,0
932,1
933,1
934,1
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,1
943,0
944,0
945,1
946,0
947,0
948,1
949,0
950,0
951,0
952,1
953,0
954,1
955,0
956,0
957,1
958,1
959,0
960,0
961,0
962,0
963,1
964,0
965,1
966,1
967,1
968,0
969,0
970,0
971,1
972,0
973,0
974,0
975,0
976,0
977,1
978,0
979,1
980,0
981,0
982,1
983,1
984,0
985,0
986,0
987,1
988,1
989,0
990,1
991,1
992,0
993,0
994,1
995,1
996,0
997,1
998,1
999,0
1000,1
1001,0
1002,0
1003,0
1004,1
1005,0
1006,1
1007,1
1008,0
1009,1
1010,1
1011,0
1012,0
1013,0
1014,1
1015,0
1016,1
1017,1
1018,0
1019,1
1020,0
1021,0
1022,0
1023,0
1024,1
1025,1
1026,1
1027,0
1028,1
1029,1
1030,0
1031,0
1032,0
1033,1
1034,0
1035,1
1036,0
1037,1
1038,0
1039,1
1040,1
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,1
1049,1
1050,0
1051,0
1052,1
1053,1
1054,1
1055,0
1056,1
1057,0
1058,1
1059,1
1060,0
1061,1
1062,1
1063,1
1064,0
1065,0
1066,1
1067,0
1068,1
1069,0
1070,0
1071,1
1072,0
1073,0
1074,0
1075,0
1076,1
1077,0
1078,0
1079,1
1080,1
1081,0
1082,1
1083,0
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1092,0
1093,0
1094,1
1095,1
1096,0
1097,0
1098,1
1099,0
1100,0
1101,1
1102,0
1103,1
1104,0
1105,0
1106,1
1107,1
1108,0
1109,1
1110,0
1111,0
1112,0
1113,0
1114,1
1115,1
1116,0
1117,0
1118,1
1119,0
1120,0
1121,1
1122,0
1123,1
1124,0
1125,0
1126,0
1127,0
1128,0
1129,1
1130,0
1131,1
1132,1
1133,0
1134,1
1135,0
1136,0
1137,0
1138,1
1139,1
1140,1
1141,0
1142,0
1143,0
1144,0
1145,1
1146,0
1147,1
1148,1
1149,0
1150,0
1151,1
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,1
1161,0
1162,0
1163,0
1164,1
1165,0
1166,0
1167,0
1168,0
1169,1
1170,0
1171,0
1172,0
1173,0
1174,1
1175,1
1176,1
1177,1
1178,1
1179,0
1180,0
1181,0
1182,0
1183,1
1184,1
1185,1
1186,0
1187,1
1188,0
1189,1
1190,0
1191,0
1192,0
1193,1
1194,0
1195,0
1196,0
1197,0
1198,1
1199,1
1200,0
1201,1
1202,0
1203,1
1204,0
1205,0
1206,1
1207,1
1208,1
1209,0
1210,0
1211,1
1212,1
1213,1
1214,0
1215,1
1216,0
1217,0
1218,1
1219,0
1220,0
1221,1
1222,1
1223,0
1224,0
1225,0
1226,1
1227,0
1228,0
1229,0
1230,1
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,1
1239,0
1240,1
1241,0
1242,0
1243,1
1244,0
1245,1
1246,0
1247,0
1248,1
1249,1
1250,1
1251,0
1252,0
1253,0
1254,0
1255,1
1256,0
1257,0
1258,0
1259,1
1260,1
1261,0
1262,0
1263,0
1264,0
1265,0
1266,1
1267,1
1268,1
1269,0
1270,0
1271,1
1272,0
1273,1
1274,0
1275,0
1276,1
1277,0
1278,0
1279,0
1280,1
1281,0
1282,1
1283,1
1284,1
1285,1
1286,1
1287,0
1288,1
1289,0
1290,1
1291,0
1292,1
1293,0
1294,0
1295,0
1296,1
1297,0
1298,0
1299,1
1300,1
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,1
1308,0
1309,1
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,1
1318,1
1319,0
1320,0
1321,1
1322,1
1323,1
1324,1
1325,1
1326,0
1327,1
1328,0
1329,1
1330,0
1331,1
1332,1
1333,0
1334,0
1335,1
1336,0
1337,0
1338,1
1339,1
1340,0
1341,1
1342,0
1343,0
1344,1
1345,0
1346,0
1347,0
1348,1
1349,1
1350,1
1351,0
1352,0
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,1
1360,0
1361,1
1362,1
1363,0
1364,1
1365,0
1366,0
1367,1
1368,1
1369,1
1370,1
1371,0
1372,1
1373,1
1374,0
1375,1
1376,1
1377,1
1378,1
1379,0
1380,1
1381,1
1382,0
1383,1
1384,0
1385,1
1386,0
1387,0
1388,0
1389,0
1390,1
1391,0
1392,1
1393,0
1394,0
1395,0
1396,1
1397,0
1398,0
1399,1
1400,1
1401,1
1402,1
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,1
1410,0
1411,1
1412,0
1413,0
1414,1
1415,0
1416,1
1417,1
1418,1
1419,1
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,1
1428,1
1429,1
1430,0
1431,1
1432,0
1433,0
1434,0
1435,0
1436,0
1437,1
1438,1
1439,0
1440,0
1441,1
1442,0
1443,1
1444,0
1445,0
1446,0
1447,0
1448,1
1449,1
1450,1
1451,0
1452,1
1453,0
1454,1
1455,0
1456,0
1457,1
1458,1
1459,1
1460,0
1461,1
1462,0
1463,1
1464,1
1465,1
1466,0
1467,1
1468,1
1469,1
1470,1
1471,0
1472,1
1473,1
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,1
1481,0
1482,1
1483,0
1484,1
1485,0
1486,0
1487,1
1488,1
1489,1
1490,0
1491,1
1492,1
1493,0
1494,1
1495,0
1496,1
1497,1
1498,1
1499,1
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,0
1514,1
1515,1
1516,1
1517,0
1518,1
1519,1
1520,1
1521,1
1522,0
1523,1
1524,1
1525,0
1526,1
1527,0
1528,1
1529,1
1530,0
1531,1
1532,1
1533,0
1534,1
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,1
1543,1
1544,0
1545,1
1546,1
1547,0
1548,0
1549,1
1550,1
1551,0
1552,1
1553,1
1554,0
1555,0
1556,1
1557,0
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,0
1565,0
1566,0
1567,0
1568,0
1569,1
1570,1
1571,1
1572,1
1573,0
1574,1
1575,0
1576,1
1577,0
1578,1
1579,0
1580,1
1581,1
1582,1
1583,1
1584,0
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0
1594,0
1595,1
1596,1
1597,1
1598,1
1599,0
1600,0
1601,0
1602,1
1603,1
1604,1
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,1
1615,0
1616,0
1617,0
1618,1
1619,0
1620,0
1621,1
1622,0
1623,0
1624,1
1625,0
1626,0
1627,0
1628,1
1629,1
1630,0
1631,1
1632,1
1633,0
1634,1
1635,1
1636,1
1637,0
1638,0
1639,0
1640,0
1641,0
1642,1
1643,1
1644,0
1645,0
1646,1
1647,0
1648,0
1649,1
1650,1
1651,1
1652,1
1653,0
1654,0
1655,1
1656,1
1657,1
1658,0
1659,0
1660,0
1661,0
1662,1
1663,1
1664,1
1665,0
1666,1
1667,1
1668,1
1669,0
1670,1
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,1
1679,0
1680,0
1681,0
1682,0
1683,0
1684,1
1685,1
1686,0
1687,1
1688,0
1689,1
1690,0
1691,0
1692,0
1693,0
1694,1
1695,0
1696,0
1697,1
1698,0
1699,1
1700,1
1701,0
1702,1
1703,0
1704,0
1705,0
1706,0
1707,1
1708,1
1709,1
1710,1
1711,0
1712,1
1713,1
1714,1
1715,0
1716,1
1717,0
1718,0
1719,0
1720,0
1721,0
1722,1
1723,0
1724,0
1725,1
1726,1
1727,1
1728,0
1729,0
1730,1
1731,0
1732,0
1733,0
1734,0
1735,0
1736,1
1737,1
1738,0
1739,1
1740,0
1741,1
1742,1
1743,0
1744,0
1745,0
1746,1
1747,0
1748,1
1749,1
1750,0
1751,1
1752,0
1753,0
1754,0
1755,0
1756,1
1757,0
1758,1
1759,0
1760,0
1761,0
1762,0
1763,0
1764,1
1765,0
1766,1
1767,0
1768,1
1769,0
1770,0
1771,0
1772,1
1773,0
1774,1
1775,0
1776,0
1777,0
1778,0
1779,1
1780,1
1781,0
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,0
1789,1
1790,1
1791,0
1792,1
1793,0
1794,0
1795,1
1796,0
1797,0
1798,1
1799,0
1800,1
1801,1
1802,1
1803,0
1804,1
1805,1
1806,0
1807,0
1808,1
1809,1
1810,1
1811,1
1812,1
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,1
1820,1
1821,0
1822,0
1823,0
1824,1
1825,1
1826,1
1827,0
1828,1
1829,1
1830,1
1831,0
1832,0
1833,0
1834,1
1835,1
1836,1
1837,0
1838,0
1839,1
1840,1
1841,1
1842,0
1843,1
1844,1
1845,1
1846,1
1847,0
1848,1
1849,1
1850,0
1851,1
1852,1
1853,1
1854,1
1855,0
1856,0
1857,1
1858,1
1859,1
1860,0
1861,0
1862,0
1863,0
1864,1
1865,1
1866,0
1867,0
1868,1
1869,1
1870,1
1871,1
1872,0
1873,0
1874,1
1875,1
1876,0
1877,0
1878,0
1879,1
1880,0
1881,1
1882,1
1883,1
1884,0
1885,1
1886,0
1887,0
1888,1
1889,0
1890,0
1891,0
1892,0
1893,1
1894,1
1895,0
1896,0
1897,1
1898,1
1899,1
1900,0
1901,0
1902,0
1903,1
1904,0
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,0
1912,0
1913,1
1914,0
1915,0
1916,1
1917,0
1918,1
1919,1
1920,0
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,1
1934,0
1935,0
1936,0
1937,1
1938,1
1939,1
1940,1
1941,0
1942,0
1943,0
1944,0
1945,0
1946,1
1947,0
1948,0
1949,0
1950,0
1951,1
1952,1
1953,1
1954,1
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,1
1962,1
1963,1
1964,1
1965,0
1966,1
1967,1
1968,0
1969,1
1970,1
1971,1
1972,0
1973,0
1974,0
1975,0
1976,1
1977,0
1978,0
1979,0
1980,1
1981,1
1982,1
1983,0
1984,1
1985,0
1986,1
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,1
1995,0
1996,1
1997,1
1998,1
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,1
2006,0
2007,1
2008,1
2009,0
2010,1
2011,0
2012,1
2013,1
2014,1
2015,0
2016,1
2017,1
2018,0
2019,0
2020,0
2021,0
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,0
2031,1
2032,0
2033,1
2034,0
2035,1
2036,1
2037,0
2038,0
2039,1
2040,1
2041,1
2042,1
2043,1
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,1
2051,1
2052,1
2053,0
2054,1
2055,0
2056,0
2057,1
2058,0
2059,0
2060,0
2061,0
2062,1
2063,0
2064,0
2065,0
2066,1
2067,0
2068,1
2069,1
2070,0
2071,1
2072,0
2073,1
2074,0
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,0
2084,0
2085,0
2086,0
2087,1
2088,1
2089,1
2090,1
2091,0
2092,0
2093,1
2094,0
2095,1
2096,1
2097,0
2098,1
2099,0
2100,1
2101,0
2102,0
2103,0
2104,0
2105,1
2106,1
2107,0
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,1
2115,1
2116,0
2117,0
2118,0
2119,1
2120,1
2121,0
2122,0
2123,0
2124,1
2125,1
2126,1
2127,0
2128,0
2129,0
2130,0
2131,0
2132,1
2133,0
2134,1
2135,0
2136,0
2137,1
2138,1
2139,0
2140,0
2141,0
2142,0
2143,1
2144,1
2145,0
2146,0
2147,1
2148,1
2149,0
2150,0
2151,1
2152,1
2153,0
2154,0
2155,1
2156,0
2157,0
2158,1
2159,1
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,1
2168,0
2169,1
2170,0
2171,0
2172,0
2173,1
2174,0
2175,1
2176,1
2177,1
2178,0
2179,0
2180,0
2181,0
2182,0
2183,1
2184,0
2185,1
2186,1
2187,0
2188,0
2189,1
2190,0
2191,1
2192,1
2193,0
2194,1
2195,1
2196,0
2197,0
2198,1
2199,0
2200,0
2201,0
2202,0
2203,1
2204,0
2205,1
2206,0
2207,1
2208,1
2209,0
2210,1
2211,1
2212,1
2213,0
2214,1
2215,0
2216,1
2217,1
2218,1
2219,0
2220,1
2221,0
2222,1
2223,1
2224,0
2225,0
2226,0
2227,0
2228,1
2229,1
2230,0
2231,0
2232,1
2233,1
2234,0
2235,1
2236,0
2237,1
2238,0
2239,0
2240,0
2241,0
2242,1
2243,0
2244,0
2245,1
2246,1
2247,0
2248,0
2249,1
2250,1
2251,0
2252,1
2253,1
2254,1
2255,0
2256,0
2257,0
2258,0
2259,1
2260,1
2261,1
2262,1
2263,1
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,1
2273,0
2274,0
2275,1
2276,0
2277,0
2278,0
2279,0
2280,0
2281,1
2282,0
2283,0
2284,1
2285,0
2286,0
2287,1
2288,1
2289,0
2290,1
2291,0
2292,0
2293,0
2294,0
2295,1
2296,1
2297,1
2298,0
2299,0
2300,0
2301,0
2302,1
2303,1
2304,0
2305,0
2306,1
2307,1
2308,0
2309,1
2310,0
2311,1
2312,1
2313,0
2314,1
2315,0
2316,1
2317,1
2318,1
2319,1
2320,1
2321,0
2322,0
2323,1
2324,1
2325,0
2326,1
2327,1
2328,1
2329,0
2330,1
2331,1
2332,1
2333,1
2334,1
2335,0
2336,0
2337,0
2338,1
2339,1
2340,1
2341,1
2342,1
2343,0
2344,1
2345,0
2346,1
2347,0
2348,1
2349,0
2350,0
2351,1
2352,0
2353,0
2354,1
2355,1
2356,0
2357,1
2358,1
2359,1
2360,1
2361,0
2362,1
2363,0
2364,1
2365,1
2366,1
2367,1
2368,1
2369,0
2370,0
2371,0
2372,1
2373,0
2374,0
2375,1
2376,1
2377,1
2378,0
2379,1
2380,0
2381,0
2382,1
2383,0
2384,1
2385,0
2386,1
2387,1
2388,1
2389,1
2390,0
2391,0
2392,1
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,1
2401,1
2402,1
2403,0
2404,1
2405,1
2406,1
2407,0
2408,0
2409,0
2410,0
2411,0
2412,1
2413,0
2414,0
2415,1
2416,0
2417,0
2418,1
2419,0
2420,0
2421,1
2422,1
2423,0
2424,0
2425,0
2426,1
2427,1
2428,1
2429,0
2430,0
2431,0
2432,1
2433,0
2434,0
2435,1
2436,0
2437,1
2438,0
2439,1
2440,0
2441,0
2442,0
2443,1
2444,0
2445,0
2446,1
2447,1
2448,1
2449,0
2450,0
2451,1
2452,1
2453,1
2454,1
2455,0
2456,1
2457,0
2458,0
2459,0
2460,1
2461,1
2462,0
2463,0
2464,0
2465,0
2466,0
2467,1
2468,0
2469,1
2470,0
2471,0
2472,0
2473,1
2474,0
2475,0
2476,1
2477,0
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,0
2485,0
2486,0
2487,1
2488,0
2489,1
2490,0
2491,1
2492,0
2493,1
2494,1
2495,0
2496,0
2497,1
2498,0
2499,0
2500,1
2501,1
2502,1
2503,0
2504,0
2505,1
2506,1
2507,0
2508,1
2509,0
2510,0
2511,1
2512,1
2513,0
2514,0
2515,0
2516,1
2517,0
2518,0
2519,0
2520,0
2521,0
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,0
2530,0
2531,0
2532,1
2533,1
2534,0
2535,1
2536,0
2537,1
2538,1
2539,0
2540,1
2541,1
2542,0
2543,0
2544,0
2545,1
2546,1
2547,0
2548,0
2549,0
2550,0
2551,0
2552,1
2553,0
2554,1
2555,1
2556,1
2557,0
2558,1
2559,1
2560,0
2561,1
2562,0
2563,0
2564,0
2565,1
2566,1
2567,1
2568,1
2569,1
2570,0
2571,1
2572,1
2573,1
2574,1
2575,0
2576,0
2577,1
2578,0
2579,0
2580,1
2581,0
2582,0
2583,1
2584,1
2585,1
2586,1
2587,0
2588,1
2589,1
2590,1
2591,1
2592,0
2593,1
2594,0
2595,0
2596,1
2597,0
2598,0
2599,0
2600,1
2601,0
2602,1
2603,0
2604,1
2605,1
2606,0
2607,0
2608,0
2609,0
2610,1
2611,1
2612,0
2613,1
2614,1
2615,0
2616,1
2617,0
2618,1
2619,1
2620,1
2621,1
2622,1
2623,0
2624,0
2625,1
2626,0
2627,1
2628,0
2629,0
2630,0
2631,1
2632,0
2633,1
2634,0
2635,0
2636,1
2637,1
2638,0
2639,1
2640,1
2641,1
2642,1
2643,0
2644,1
2645,0
2646,1
2647,1
2648,1
2649,0
2650,1
2651,1
2652,1
2653,0
2654,0
2655,1
2656,1
2657,1
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,1
2665,1
2666,0
2667,0
2668,1
2669,0
2670,1
2671,0
2672,0
2673,0
2674,0
2675,0
2676,1
2677,1
2678,1
2679,0
2680,0
2681,1
2682,0
2683,1
2684,0
2685,1
2686,1
2687,0
2688,0
2689,0
2690,1
2691,1
2692,1
2693,1
2694,1
2695,1
2696,1
2697,1
2698,1
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,1
2712,0
2713,0
2714,0
2715,0
2716,0
2717,1
2718,0
2719,0
2720,0
2721,1
2722,0
2723,1
2724,0
2725,1
2726,0
2727,1
2728,0
2729,0
2730,0
2731,0
2732,1
2733,0
2734,0
2735,0
2736,0
2737,1
2738,1
2739,0
2740,1
2741,0
2742,0
2743,0
2744,0
2745,0
2746,1
2747,0
2748,1
2749,1
2750,1
2751,1
2752,1
2753,0
2754,1
2755,1
2756,1
2757,0
2758,0
2759,0
2760,1
2761,1
2762,0
2763,1
2764,0
2765,0
2766,1
2767,0
2768,1
2769,1
2770,0
2771,1
2772,1
2773,0
2774,0
2775,0
2776,0
2777,0
2778,1
2779,0
2780,0
2781,0
2782,0
2783,1
2784,0
2785,0
2786,1
2787,0
2788,0
2789,1
2790,0
2791,0
2792,0
2793,0
2794,1
2795,0
2796,0
2797,0
2798,0
2799,1
2800,0
2801,1
2802,1
2803,0
2804,1
2805,0
2806,0
2807,1
2808,1
2809,0
2810,1
2811,1
2812,0
2813,1
2814,1
2815,0
2816,1
2817,0
2818,1
2819,0
2820,0
2821,1
2822,1
2823,1
2824,1
2825,0
2826,1
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,1
2834,1
2835,0
2836,0
2837,1
2838,0
2839,0
2840,1
2841,1
2842,1
2843,0
2844,0
2845,0
2846,1
2847,1
2848,0
2849,1
2850,0
2851,1
2852,0
2853,1
2854,0
2855,1
2856,1
2857,0
2858,1
2859,0
2860,1
2861,0
2862,1
2863,1
2864,1
2865,0
2866,0
2867,1
2868,0
2869,1
2870,1
2871,0
2872,1
2873,1
2874,0
2875,0
2876,1
2877,0
2878,0
2879,1
2880,1
2881,0
2882,1
2883,1
2884,1
2885,1
2886,0
2887,1
2888,1
2889,1
2890,1
2891,0
2892,0
2893,0
2894,1
2895,1
2896,0
2897,0
2898,0
2899,1
2900,1
2901,0
2902,0
2903,1
2904,0
2905,1
2906,1
2907,0
2908,0
2909,1
2910,1
2911,0
2912,0
2913,0
2914,0
2915,0
2916,1
2917,1
2918,0
2919,0
2920,0
2921,0
2922,1
2923,1
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,0
2931,1
2932,1
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,1
2942,0
2943,0
2944,1
2945,0
2946,0
2947,1
2948,0
2949,0
2950,1
2951,1
2952,0
2953,0
2954,0
2955,1
2956,0
2957,1
2958,1
2959,0
2960,0
2961,1
2962,0
2963,0
2964,0
2965,1
2966,1
2967,1
2968,0
2969,0
2970,0
2971,0
2972,0
2973,1
2974,0
2975,0
2976,1
2977,1
2978,1
2979,0
2980,1
2981,1
2982,1
2983,1
2984,1
2985,1
2986,0
2987,1
2988,1
2989,1
2990,1
2991,1
2992,0
2993,0
2994,1
2995,1
2996,0
